Id,Predicted
0.0,0.09709630741672325
1.0,0.10304130288751606
2.0,0.33618811805606214
3.0,0.3784892784511464
4.0,0.392625896025369
5.0,0.05364406288193438
6.0,0.8209919282573958
7.0,0.06224766748682147
8.0,0.04364975167073894
9.0,0.7820710881362728
10.0,0.29978554727297807
11.0,0.3252910981841543
12.0,0.12328379132029589
13.0,0.051220872346155716
14.0,0.041579904981477935
15.0,0.35462222042116825
16.0,0.25734775276269156
17.0,0.5645673542911205
18.0,0.04049816864428343
19.0,0.17847009610918496
20.0,0.3185094006293277
21.0,0.5792042325266341
22.0,0.08592178578274938
23.0,0.06588663329926386
24.0,0.3523565107152983
25.0,0.07645876981109924
26.0,0.352496044709304
27.0,0.5645833792380645
28.0,0.0413681048242473
29.0,0.042694938072091626
30.0,0.4381479835735513
31.0,0.14913951377296056
32.0,0.12410731520921942
33.0,0.4673283655870848
34.0,0.5831895168617302
35.0,0.26252994041879013
36.0,0.25781158663864945
37.0,0.24718015919605085
38.0,0.04623909740082717
39.0,0.14268542139592755
40.0,0.05111477539945678
41.0,0.12916640829672035
42.0,0.3812486542233523
43.0,0.14199864363573356
44.0,0.14601976178074574
45.0,0.4020827039728596
46.0,0.40460708170363163
47.0,0.15539116696411748
48.0,0.05145351853003492
49.0,0.23363711271721668
50.0,0.26851435058593753
51.0,0.3578292448392573
52.0,0.1500044551009489
53.0,0.2942165024723541
54.0,0.07174376187205923
55.0,0.21931768207453775
56.0,0.3707910469363639
57.0,0.14099338193279864
58.0,0.5189427413540424
59.0,0.5580946170228052
60.0,0.09307256081695021
61.0,0.11404684921521606
62.0,0.06726414388770431
63.0,0.06877914591513122
64.0,0.3361004352078821
65.0,0.09417928688301912
66.0,0.29237849748882
67.0,0.04312766903072458
68.0,0.07515492785139906
69.0,0.05794815677651793
70.0,0.061964129274147996
71.0,0.40275502070788327
72.0,0.536674587104739
73.0,0.10776050678754896
74.0,0.09793499405997112
75.0,0.05002857794310207
76.0,0.06512806788956257
77.0,0.45476813309944425
78.0,0.08885601656305178
79.0,0.39501826944820584
80.0,0.5113876980636418
81.0,0.198283594452931
82.0,0.08451149878148746
83.0,0.31452705381707585
84.0,0.2485912053886237
85.0,0.0422373098555131
86.0,0.26819701577589805
87.0,0.15639263788612406
88.0,0.11693460336734816
89.0,0.1274344250631117
90.0,0.7390612310053954
91.0,0.2796871242896613
92.0,0.32052256309813854
93.0,0.04517458640672564
94.0,0.4567217103519409
95.0,0.0573827363712856
96.0,0.08507390154420559
97.0,0.08694425766382492
98.0,0.26383048555270733
99.0,0.03645830609887961
100.0,0.6200494377131761
101.0,0.1797767715533864
102.0,0.2885995896869871
103.0,0.050597746331978395
104.0,0.050234156341964147
105.0,0.061421468688754984
106.0,0.09053377331501823
107.0,0.05192039570505847
108.0,0.05085532694011649
109.0,0.11206037573304607
110.0,0.5111594780204586
111.0,0.33969522596559915
112.0,0.13009956677871715
113.0,0.43714714887086714
114.0,0.06786789280158984
115.0,0.5269747385342818
116.0,0.12966980189895644
117.0,0.05705415560806307
118.0,0.07843377980654016
119.0,0.0975439021923906
120.0,0.07431786807441011
121.0,0.07172500499634905
122.0,0.16117385976852933
123.0,0.08407652744499262
124.0,0.20993720016066075
125.0,0.2958707776794979
126.0,0.5120728869431902
127.0,0.12600386575764946
128.0,0.5257068249864499
129.0,0.2840109345823636
130.0,0.5463452018711769
131.0,0.05833515176772047
132.0,0.32430547432088896
133.0,0.13593783057681236
134.0,0.5269567835185215
135.0,0.11987166072170247
136.0,0.20811622313015526
137.0,0.10601241605109928
138.0,0.07109017657107906
139.0,0.18190291333947914
140.0,0.8422369846115084
141.0,0.13721738987356186
142.0,0.640500360740831
143.0,0.4134485009574149
144.0,0.42139317155678707
145.0,0.4624314957217666
146.0,0.5030975420997117
147.0,0.11826946193346992
148.0,0.15222374184128973
149.0,0.1348830050951068
150.0,0.4084839394435751
151.0,0.27444705770102956
152.0,0.09857595061183248
153.0,0.0974842528500127
154.0,0.33812358629611033
155.0,0.35479718100138163
156.0,0.13199728591166182
157.0,0.23580925915322773
158.0,0.0901297238873389
159.0,0.11411950480045636
160.0,0.08353433720249086
161.0,0.07024950390090633
162.0,0.8400772848463847
163.0,0.053907284195455485
164.0,0.5866978339065884
165.0,0.0810856513352207
166.0,0.2502273951232608
167.0,0.22089369659762137
168.0,0.14280924829604427
169.0,0.07003137043156658
170.0,0.06656550583215279
171.0,0.06568971721606935
172.0,0.05985883852590705
173.0,0.14227007358685295
174.0,0.24482221360974998
175.0,0.6494792245779718
176.0,0.4908589173456196
177.0,0.3845233758255365
178.0,0.35972774712001165
179.0,0.4517519384442693
180.0,0.09714508217860492
181.0,0.0703586553335461
182.0,0.23821861052749865
183.0,0.24937903468490807
184.0,0.07968665895509906
185.0,0.5130950814955944
186.0,0.06068899932045377
187.0,0.05254994481920887
188.0,0.4236698781014682
189.0,0.3660693341323955
190.0,0.32177370705523606
191.0,0.045987861911059406
192.0,0.6347500568613705
193.0,0.3172773077464365
194.0,0.16301977912319043
195.0,0.060638369661569484
196.0,0.1935123312114734
197.0,0.2542061234472258
198.0,0.08492853830419449
199.0,0.05259496183338899
200.0,0.4382786422561265
201.0,0.19916014217414907
202.0,0.061891386263241074
203.0,0.05258281150582803
204.0,0.21792158305935774
205.0,0.27996889093430555
206.0,0.4585679065842799
207.0,0.36779240591894763
208.0,0.2746020883635504
209.0,0.7027761201299545
210.0,0.6445756507850283
211.0,0.047636637423647904
212.0,0.24564995584297653
213.0,0.1794481615138991
214.0,0.3391592013535469
215.0,0.15245720319861222
216.0,0.19243287867764952
217.0,0.1275857051701692
218.0,0.1692904832439407
219.0,0.04876122175376088
220.0,0.04986027133909146
221.0,0.124054622129841
222.0,0.16318228489876546
223.0,0.4062559399213693
224.0,0.5692227105634086
225.0,0.6651906073464097
226.0,0.08479396729897891
227.0,0.4700883944827791
228.0,0.2626652559395917
229.0,0.3077957940536583
230.0,0.1229438023246676
231.0,0.25520014845849365
232.0,0.20899895309059519
233.0,0.15920957357302434
234.0,0.6423204517301535
235.0,0.05306423710545953
236.0,0.20050435370682845
237.0,0.33634017905160457
238.0,0.061620440948033595
239.0,0.2646798275694978
240.0,0.07253214330429993
241.0,0.21165987523524812
242.0,0.1514035883977592
243.0,0.1841756445060183
244.0,0.6313656241092144
245.0,0.2809439512700961
246.0,0.2651889272622888
247.0,0.16374772390606976
248.0,0.6517699511036906
249.0,0.06309875578259694
250.0,0.07572930810433719
251.0,0.26618102429687274
252.0,0.3682928708293582
253.0,0.051191447112413815
254.0,0.09790778870608248
255.0,0.05970158928073801
256.0,0.045721971944987554
257.0,0.28028748365153433
258.0,0.527745282774964
259.0,0.24186966962444248
260.0,0.07326691297813363
261.0,0.04501569117108349
262.0,0.3783887193116135
263.0,0.18853690561484351
264.0,0.10544873205258547
265.0,0.08658137559534358
266.0,0.052018046961075676
267.0,0.13894358591220257
268.0,0.20702891786532576
269.0,0.21731556514941627
270.0,0.30380741237121595
271.0,0.04403772307259548
272.0,0.18362392685466447
273.0,0.21857735685004642
274.0,0.5816452222361856
275.0,0.44905265901831964
276.0,0.1712548419879698
277.0,0.20091352989197872
278.0,0.2804247378277021
279.0,0.3418566971020529
280.0,0.4356892143259376
281.0,0.11283060678937289
282.0,0.2014793273316745
283.0,0.10343772415621481
284.0,0.5892141045541035
285.0,0.13234997105108603
286.0,0.4729067827506179
287.0,0.08307225826114646
288.0,0.38533305339560303
289.0,0.041666252337429766
290.0,0.19020772377989442
291.0,0.14713498294514665
292.0,0.2894298531774701
293.0,0.1125041918913648
294.0,0.18513096497635312
295.0,0.5013836621308544
296.0,0.2707271253678125
297.0,0.0922618292581759
298.0,0.07913606182982368
299.0,0.10186296551093023
300.0,0.0776483905950731
301.0,0.3827093224624216
302.0,0.0963376403701154
303.0,0.24861760278539802
304.0,0.0738297662477558
305.0,0.20539409576421178
306.0,0.08227656469953497
307.0,0.33232647673953253
308.0,0.0910774322728409
309.0,0.26845505471060144
310.0,0.07248953990289052
311.0,0.5265154433328983
312.0,0.2984035248342782
313.0,0.0743607070251446
314.0,0.11755238420394361
315.0,0.3634529731232943
316.0,0.34716435985471994
317.0,0.4175445423716119
318.0,0.07055943806118002
319.0,0.1869017533604898
320.0,0.45535111222889874
321.0,0.05602633754444726
322.0,0.1127106972848163
323.0,0.4928432337627433
324.0,0.17407051052207215
325.0,0.5116681227352193
326.0,0.0886560401655307
327.0,0.4580255416109672
328.0,0.5256164606169047
329.0,0.2490230009389188
330.0,0.33805374676433614
