Id,Predicted
0.0,0.07846412911472914
1.0,0.07849128372101355
2.0,0.3481273265954141
3.0,0.40503448673599457
4.0,0.41103582150682544
5.0,0.029930753446781904
6.0,0.9128990287352032
7.0,0.03643328884360546
8.0,0.01324717629835738
9.0,0.8706622364135107
10.0,0.31604288494039834
11.0,0.3516706708844586
12.0,0.10580981446339865
13.0,0.022193247401838485
14.0,0.010807156404401537
15.0,0.3659748948821909
16.0,0.2891851746303625
17.0,0.5853491166815324
18.0,0.009136494751923331
19.0,0.17177034907993302
20.0,0.314828197142406
21.0,0.6281950083621632
22.0,0.060989236177931824
23.0,0.042024050031928085
24.0,0.3555069672704746
25.0,0.05616591047127038
26.0,0.3495712452810453
27.0,0.6232026105696041
28.0,0.009962401990398332
29.0,0.013065996704366109
30.0,0.46935920742302706
31.0,0.13970146961292493
32.0,0.10383507108707686
33.0,0.493550998460634
34.0,0.6468142298665366
35.0,0.25773195586104736
36.0,0.2955586450351395
37.0,0.25249801383241677
38.0,0.014593167532324513
39.0,0.12868619197321343
40.0,0.021341532795350778
41.0,0.12443807970787193
42.0,0.4165609700302134
43.0,0.12002391709900975
44.0,0.15058861447090002
45.0,0.41018650128894096
46.0,0.4362182784312563
47.0,0.13922094443461888
48.0,0.022663484575508007
49.0,0.24885241730351643
50.0,0.26349877826815526
51.0,0.3932984530055785
52.0,0.128112007406357
53.0,0.27498822621012453
54.0,0.0523347335105811
55.0,0.23616319670959518
56.0,0.3914042132705916
57.0,0.12293020592582293
58.0,0.5998031351316382
59.0,0.5884208125933125
60.0,0.07856823490540943
61.0,0.10605825612033526
62.0,0.0440753399478391
63.0,0.045235175189033375
64.0,0.3544254577809411
65.0,0.07287096968829918
66.0,0.29316895072186827
67.0,0.014317697165156126
68.0,0.05550016091582881
69.0,0.031780180676688766
70.0,0.03443737053683133
71.0,0.4380181007425996
72.0,0.5650725095380575
73.0,0.09387996833746412
74.0,0.07941589827577712
75.0,0.023303148061008354
76.0,0.04321715254983499
77.0,0.4939416585702435
78.0,0.0747184186306499
79.0,0.3856850008479132
80.0,0.5741780820651116
81.0,0.17910274281039795
82.0,0.06353372248926162
83.0,0.31317912727261815
84.0,0.26265697854023784
85.0,0.01050765230307121
86.0,0.26323580094996357
87.0,0.14882641976014815
88.0,0.10227675871553174
89.0,0.11188287110378606
90.0,0.8161924590790139
91.0,0.2732046278058276
92.0,0.34434359053158997
93.0,0.01422524701411442
94.0,0.4926588244473301
