Id,Predicted
0.0,0.3023174318023816
1.0,0.11270446993838203
2.0,0.26973910076990126
3.0,0.332941397841224
4.0,0.4567681115841362
5.0,0.15080879590105345
6.0,0.3744902995464146
7.0,0.03629535764079986
8.0,0.028937488383686084
9.0,0.4049751700797696
10.0,0.368673512859058
11.0,0.24980330666355285
12.0,0.22912931597427716
13.0,0.2307115530832587
14.0,0.05354053115384645
15.0,0.26563033767421473
16.0,0.13972093279306802
17.0,0.328557871554251
18.0,0.06596119421929007
19.0,0.2140562171663379
20.0,0.13507025973615408
21.0,0.43760776743657054
22.0,0.13815023916481975
23.0,0.23105692307047154
24.0,0.260742581992673
25.0,0.08963041576899443
26.0,0.18360278854108777
27.0,0.20552979910347896
28.0,0.03010778781185582
29.0,0.07471300139926977
30.0,0.4360626013921974
31.0,0.20832995950316924
32.0,0.17221587818345926
33.0,0.26502744884808027
34.0,0.34261169043078316
35.0,0.1891799678012316
36.0,0.18058705584515053
37.0,0.28010408414910687
38.0,0.05857191876089911
39.0,0.3197613568306719
40.0,0.0673107155161158
41.0,0.12163479109933392
42.0,0.30566987512098437
43.0,0.11356906626340804
44.0,0.1443595438928356
45.0,0.14960447628688925
46.0,0.3489928989172048
47.0,0.2268966875484225
48.0,0.03984174139319306
49.0,0.19635095887457005
50.0,0.2450132281099681
51.0,0.1584868307394416
52.0,0.15857006424623799
53.0,0.13693066737029336
54.0,0.04597270196958516
55.0,0.20893111603646827
56.0,0.27980485574246833
57.0,0.057176454836804974
58.0,0.2430073390555188
59.0,0.38114325753314027
60.0,0.13656111994784587
61.0,0.11532455932293363
62.0,0.1317762892642437
63.0,0.0774390566904547
64.0,0.17847285253284292
65.0,0.19468295375718958
66.0,0.33595177945379234
67.0,0.06005687844533569
68.0,0.14697135135560127
69.0,0.15126868467192417
70.0,0.06383041363516445
71.0,0.23823376344794384
72.0,0.3069844028898368
73.0,0.1846806159803105
74.0,0.26317974232264546
75.0,0.07515477277945334
76.0,0.10687507149543632
77.0,0.22688122640510244
78.0,0.0716880951830239
79.0,0.19250408392141427
80.0,0.3240393791255131
81.0,0.18545378844800162
82.0,0.1291940473857665
83.0,0.2113139217437575
84.0,0.22791784688133374
85.0,0.05066194046262287
86.0,0.12856739677300288
87.0,0.10255560092557807
88.0,0.18437965851958985
89.0,0.06714460761747627
90.0,0.5530760059334129
91.0,0.11547281877080583
92.0,0.21665614831494798
93.0,0.0942001577581565
94.0,0.24860188975543115
95.0,0.1474390601977535
96.0,0.24695569265600714
97.0,0.12417214368143557
98.0,0.1879194310581611
99.0,0.029916879815635403
100.0,0.4354233345555968
101.0,0.08086437196934525
102.0,0.15812351411333997
103.0,0.04809122044374823
104.0,0.05765141695111492
105.0,0.14179760617720114
106.0,0.292699822135401
107.0,0.2268113587551948
108.0,0.07176064344860189
109.0,0.11316097225253834
110.0,0.2616772330547099
